Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Leinart,OAK,16,32,115,0,1,1,9,20,45.7,0,0,0,,0,0,0,0,,0,0
Carson Palmer,OAK,3,3,31,0,0,0,0,22,109.7,0,0,0,,0,0,0,0,,0,0
Terrelle Pryor,OAK,1,1,5,0,0,0,0,5,87.5,1,2,0,2,1,1,22,0,22,0,0
Darren McFadden,OAK,0,0,0,0,0,,0,,,17,33,0,13,4,3,15,0,11,0,0
Mike Goodson,OAK,0,0,0,0,0,,0,,,4,12,0,7,1,1,8,0,8,0,0
Darrius Heyward-Bey,OAK,0,0,0,0,0,,0,,,0,0,0,,6,2,31,0,20,0,0
Derek Hagan,OAK,0,0,0,0,0,,0,,,0,0,0,,3,1,19,0,19,0,0
Marcel Reece,OAK,0,0,0,0,0,,0,,,0,0,0,,5,4,18,0,19,0,0
Rod Streater,OAK,0,0,0,0,0,,0,,,0,0,0,,5,2,16,0,12,0,0
Denarius Moore,OAK,0,0,0,0,0,,0,,,0,0,0,,7,3,12,0,7,0,0
Brandon Myers,OAK,0,0,0,0,0,,0,,,0,0,0,,4,3,10,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Cam Newton,CAR,18,29,170,1,1,2,11,23,75.4,12,60,1,29,0,0,0,0,,0,0
Mike Tolbert,CAR,0,0,0,0,0,0,0,,,5,28,0,8,2,0,0,0,,0,0
DeAngelo Williams,CAR,0,0,0,0,0,0,0,,,10,19,0,14,3,2,29,0,22,0,0
Joe Adams,CAR,0,0,0,0,0,0,0,,,1,5,0,5,0,0,0,0,,1,1
Greg Olsen,CAR,0,0,0,0,0,0,0,,,0,0,0,,7,6,53,0,20,0,0
Steve Smith Sr.,CAR,0,0,0,0,0,0,0,,,0,0,0,,8,4,45,1,23,0,0
Brandon LaFell,CAR,0,0,0,0,0,0,0,,,0,0,0,,7,5,38,0,14,0,0
Louis Murphy,CAR,0,0,0,0,0,0,0,,,0,0,0,,2,1,5,0,5,0,0
