Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Cody Kessler,CLE,28,40,223,1,1,1,6,14,81.6,2,2,0,2,0,0,0,0,,1,0
Isaiah Crowell,CLE,0,0,0,0,0,0,0,,,16,120,1,19,4,3,22,0,14,0,0
Duke Johnson,CLE,0,0,0,0,0,0,0,,,8,45,0,13,8,6,31,0,12,1,1
Malcolm Johnson,CLE,0,0,0,0,0,0,0,,,1,2,0,2,1,1,11,0,11,1,1
Gary Barnidge,CLE,0,0,0,0,0,0,0,,,0,0,0,,7,7,57,0,13,0,0
Ricardo Louis,CLE,0,0,0,0,0,0,0,,,0,0,0,,5,3,28,0,13,0,0
Andrew Hawkins,CLE,0,0,0,0,0,0,0,,,0,0,0,,3,3,28,0,12,0,0
Randall Telfer,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Terrelle Pryor,CLE,0,0,0,0,0,0,0,,,1,-6,0,-6,9,5,46,1,13,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kirk Cousins,WAS,21,27,183,3,1,3,27,26,116.5,0,0,0,,0,0,0,0,,1,0
Matt Jones,WAS,0,0,0,0,0,0,0,,,22,117,1,25,2,2,21,0,16,0,0
Chris Thompson,WAS,0,0,0,0,0,0,0,,,3,24,0,20,4,2,16,1,11,0,0
Robert Kelley,WAS,0,0,0,0,0,0,0,,,1,4,0,4,0,0,0,0,,0,0
Jordan Reed,WAS,0,0,0,0,0,0,0,,,0,0,0,,10,9,73,2,26,0,0
Pierre Garcon,WAS,0,0,0,0,0,0,0,,,0,0,0,,5,4,39,0,23,0,0
Jamison Crowder,WAS,0,0,0,0,0,0,0,,,0,0,0,,3,2,21,0,15,0,0
Vernon Davis,WAS,0,0,0,0,0,0,0,,,0,0,0,,1,1,8,0,8,0,0
DeSean Jackson,WAS,0,0,0,0,0,0,0,,,0,0,0,,2,1,5,0,5,0,0
