Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,DAL,29,47,244,0,1,6,45,21,66.3,7,48,0,13,0,0,0,0,0,0,0
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,14,42,1,13,4,3,19,0,9,0,0
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,5,15,0,6,5,3,19,0,10,0,0
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,3,0,3,7,5,43,0,21,0,0
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,70,0,16,0,0
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,49,0,20,0,0
Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,41,0,13,0,0
Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Daniel Jones,NYG,17,25,229,2,1,2,18,33,106.9,9,17,0,11,0,0,0,0,0,1,1
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,11,65,0,14,0,0,0,0,0,1,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,2,24,1,23,10,8,112,1,21,0,0
Alfred Morris,NYG,0,0,0,0,0,0,0,0,,5,12,0,5,1,0,0,0,0,0,0
Dion Lewis,NYG,0,0,0,0,0,0,0,0,,1,7,0,7,1,0,0,0,0,0,0
Dante Pettis,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,43,1,33,0,0
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,15,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,14,0,0
Kaden Smith,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
Levine Toilolo,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Austin Mack,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
