Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Zach Wilson,NYJ,7,20,87,1,0,8,79,40,66.0,2,24,0,20,0,0,0,0,0,1,0
Jamison Crowder,NYJ,0,0,0,0,0,1,3,0,,0,0,0,0,1,1,16,0,16,0,0
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,9,19,0,10,3,0,0,0,0,0,0
Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,,5,6,0,5,1,0,0,0,0,0,0
Keelan Cole,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,54,1,40,0,0
Tarik Black,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Jeff Smith,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,2,0,2,0,0
Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Allen,BUF,24,45,239,2,0,0,0,28,83.5,5,63,0,32,0,0,0,0,0,0,0
Mitchell Trubisky,BUF,1,1,15,0,0,0,0,15,118.7,3,-3,0,-1,0,0,0,0,0,0,0
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,19,88,1,40,2,2,24,1,19,0,0
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,1,10,0,10,1,1,9,0,9,1,0
Zack Moss,BUF,0,0,0,0,0,0,0,0,,5,8,0,5,2,2,6,0,3,0,0
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,4,0,0,5,3,49,0,28,0,0
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,14,9,81,1,17,0,0
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,14,3,39,0,27,0,0
Cole Beasley,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,31,0,13,1,0
Jake Kumerow,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
