Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Vince Young,TEN,12,25,173,2,0,3,10,52,97.6,4,22,0,17,0,0,0,0,,0,
Chris Johnson,TEN,0,0,0,0,0,,,,,19,131,2,42,1,1,1,0,1,1,0
Javon Ringer,TEN,0,0,0,0,0,,,,,4,5,0,4,1,1,9,0,9,0,
Kenny Britt,TEN,0,0,0,0,0,,,,,0,0,0,,6,4,86,1,52,0,
Damian Williams,TEN,0,0,0,0,0,,,,,0,0,0,,3,2,30,0,23,0,
Nate Washington,TEN,0,0,0,0,0,,,,,0,0,0,,7,1,24,1,24,0,
Bo Scaife,TEN,0,0,0,0,0,,,,,0,0,0,,5,2,12,0,8,0,
Craig Stevens,TEN,0,0,0,0,0,,,,,0,0,0,,1,1,11,0,11,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tony Romo,DAL,31,46,406,3,3,6,36,69,89.6,1,9,0,9,0,0,0,0,,0,
Marion Barber III,DAL,0,0,0,0,0,0,,,,6,19,0,7,0,0,0,0,,0,
Felix Jones,DAL,0,0,0,0,0,,,,,15,109,0,34,4,4,17,0,11,0,
Miles Austin,DAL,0,0,0,0,0,,,,,1,4,0,4,12,9,166,1,69,0,
Roy Williams,DAL,0,0,0,0,0,,,,,0,0,0,,8,6,87,1,27,0,
Jason Witten,DAL,0,0,0,0,0,,,,,0,0,0,,9,5,84,1,31,0,
Dez Bryant,DAL,0,0,0,0,0,,,,,0,0,0,,6,3,22,0,9,0,
Martellus Bennett,DAL,0,0,0,0,0,,,,,0,0,0,,5,2,19,0,11,0,
Sam Hurd,DAL,0,0,0,0,0,,,,,0,0,0,,2,2,11,0,6,0,
