Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,DET,30,40,257,1,0,1,11,25,99.7,3,0,0,2,0,0,0,0,0,0,0
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,15,80,2,18,7,4,20,0,8,1,1
David Montgomery,DET,0,0,0,0,0,0,0,0,,17,55,1,11,2,2,14,0,9,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,8,0,8,2,2,29,0,18,0,0
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,14,12,106,1,25,0,0
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,43,0,12,1,0
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,7,0,0
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,16,0,16,0,0
Donovan Peoples-Jones,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Nick Mullens,MIN,22,36,411,2,4,4,38,47,79.5,1,1,0,1,0,0,0,0,0,2,0
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,8,17,1,6,0,0,0,0,0,0,0
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,141,1,29,0,0
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,95,1,47,0,0
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,58,0,24,0,0
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,53,0,26,0,0
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,33,0,33,0,0
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,23,0,23,0,0
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,2,0,2,0,0
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,2,-1,0,1,0,0,0,0,0,0,0
