Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Trevor Lawrence,JAX,17,31,179,1,0,2,14,37,82.6,4,32,0,12,0,0,0,0,0,0,0
C.J. Beathard,JAX,2,3,6,0,0,0,0,3,70.1,0,0,0,0,0,0,0,0,0,0,0
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,13,54,0,13,3,3,12,0,13,1,1
Snoop Conner,JAX,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,0,0
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,104,0,37,0,0
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,30,1,7,0,0
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,17,0,17,0,0
Zay Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,16,0,10,0,0
Tim Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Luke Farrell,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,DET,31,41,340,2,0,2,3,41,115.9,0,0,0,0,0,0,0,0,0,0,0
D'Andre Swift,DET,0,0,0,0,0,0,0,0,,14,62,1,10,6,4,49,0,24,0,0
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,11,35,1,12,0,0,0,0,0,0,0
Justin Jackson,DET,0,0,0,0,0,0,0,0,,1,4,0,4,5,3,19,0,10,0,0
Jason Cabinda,DET,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,1,2,0,2,12,11,114,2,15,0,0
DJ Chark,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,98,0,41,0,0
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,14,0,0
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,19,0,8,0,0
Shane Zylstra,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Nate Sudfeld,DET,0,0,0,0,0,0,0,0,,2,-1,0,0,0,0,0,0,0,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,1,-6,0,-6,2,2,12,0,7,0,0
