Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Justin Reid,HOU,1,24,0,24,1,0.0,4,4,0,0,0,0,0,0,1
Kamu Grugier-Hill,HOU,0,0,0,0,0,1.0,9,6,3,3,1,0,0,0,1
Jacob Martin,HOU,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Zach Cunningham,HOU,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0
Christian Kirksey,HOU,0,0,0,0,0,0.0,6,4,2,1,0,1,-1,0,0
Vernon Hargreaves III,HOU,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Eric Murray,HOU,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Joe Thomas,HOU,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Charles Omenihu,HOU,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Tremon Smith,HOU,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Terrance Mitchell,HOU,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Ross Blacklock,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Lonnie Johnson Jr.,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Whitney Mercilus,HOU,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Terrence Brooks,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Maliek Collins,HOU,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Neville Hewitt,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jordan Jenkins,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Desmond King,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Joey Slye,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tavierre Thomas,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Marcus Cannon,HOU,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Malcolm Smith,CLE,1,0,0,0,1,0.0,8,5,3,1,0,0,0,0,0
Grant Delpit,CLE,0,0,0,0,0,1.0,6,3,3,1,1,0,0,0,1
Ronnie Harrison,CLE,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0
Mack Wilson,CLE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Malik Jackson,CLE,0,0,0,0,0,0.0,5,0,5,0,0,0,0,0,0
John Johnson,CLE,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Takkarist McKinley,CLE,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0
Denzel Ward,CLE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Jadeveon Clowney,CLE,0,0,0,0,0,0.0,3,1,2,1,2,0,0,0,0
Myles Garrett,CLE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Greg Newsome II,CLE,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
A.J. Green,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Sione Takitaki,CLE,0,0,0,0,0,0.0,2,1,1,1,0,1,0,0,0
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Demetric Felton,CLE,0,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0
Troy Hill,CLE,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Joe Jackson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Elijah Lee,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Malik McDowell,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
