Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Ryan,ATL,35,46,300,2,3,1,7,24,80.0,2,3,0,3,0,0,0,0,0,0,0
Josh Rosen,ATL,0,2,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,ATL,0,0,0,0,0,0,0,0,,9,38,0,8,7,7,25,0,8,0,0
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,7,11,1,10,7,5,58,1,23,1,0
Keith Smith,ATL,0,0,0,0,0,0,0,0,,2,3,0,3,1,0,0,0,0,0,0
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,73,0,24,0,0
Calvin Ridley,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,63,1,22,0,0
Russell Gage,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,28,0,8,0,0
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,12,0,0
Lee Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Christian Blake,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Tajae Sharpe,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
Hayden Hurst,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Parker Hesse,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tom Brady,TAM,24,36,276,5,0,3,17,26,129.2,1,6,0,6,0,0,0,0,0,1,1
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,11,52,0,10,4,4,24,0,16,1,0
Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,6,27,0,10,3,1,9,0,9,0,0
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,75,2,26,0,0
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,62,1,26,0,0
Rob Gronkowski,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,39,2,20,0,0
O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0
Antonio Brown,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,17,0,17,0,0
Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,10,0,0
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Blaine Gabbert,TAM,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0
