Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Justin Herbert,LAC,26,38,281,4,0,1,6,43,125.0,4,16,0,9,0,0,0,0,0,0,0
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,11,55,0,11,6,6,52,1,16,0,0
Larry Rountree,LAC,0,0,0,0,0,0,0,0,,4,3,0,4,1,0,0,0,0,0,0
Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,1,3,0,3,1,0,0,0,0,1,0
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,122,2,43,0,0
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,50,1,15,0,0
Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,21,0,0
Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,19,0,19,0,0
Gabe Nabers,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,8,0,0
Justin Jackson,LAC,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,27,44,260,3,2,2,9,28,81.6,4,45,0,21,0,0,0,0,0,0,0
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,17,100,0,14,2,2,9,1,10,1,1
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,7,28,0,7,3,2,11,0,6,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,11,0,11,7,5,56,0,18,1,1
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,1,2,0,2,4,3,33,1,15,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,104,0,28,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,11,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,12,0,7,0,0
Jody Fortson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,1,5,0,0
Blake Bell,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Marcus Kemp,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
