Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Justin Herbert,LAC,22,31,302,3,0,3,21,48,134.1,6,9,1,9,0,0,0,0,0,0,0
Justin Jackson,LAC,0,0,0,0,0,0,0,0,,9,72,0,34,2,1,32,0,32,0,0
Kalen Ballage,LAC,0,0,0,0,0,0,0,0,,13,36,1,9,0,0,0,0,0,0,0
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,7,18,0,6,7,6,33,1,9,0,0
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,108,1,48,0,0
Stephen Anderson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,52,0,18,0,0
Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,1,22,0,0
Tyron Johnson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,35,0,27,0,0
Gabe Nabers,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Chad Henne,KAN,23,32,218,2,0,1,1,37,111.2,2,0,0,0,0,0,0,0,0,1,0
Darwin Thompson,KAN,0,0,0,0,0,0,0,0,,14,45,1,10,7,7,65,1,37,1,0
Anthony Sherman,KAN,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,58,0,12,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,52,1,31,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,18,1,1
Gehrig Dieter,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,10,0,10,0,0
Deon Yelder,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,6,0,8,0,0
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
