Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Garret Wallow,HOU,0,0,0,0,0,1.0,11,6,5,1,1,0,0,0,0
Chris Smith,HOU,0,0,0,0,0,1.0,5,2,3,1,2,0,0,0,0
Derek Rivers,HOU,0,0,0,0,0,1.0,3,2,1,2,1,0,0,0,0
Tavierre Thomas,HOU,0,0,0,0,0,0.0,11,7,4,0,0,0,0,0,0
Neville Hewitt,HOU,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
Eric Murray,HOU,0,0,0,0,1,0.0,8,4,4,0,0,0,0,0,0
Jonathan Owens,HOU,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Lonnie Johnson Jr.,HOU,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Desmond King,HOU,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Roy Lopez,HOU,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Chris Moore,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tremon Smith,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Eric Wilson,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jordan Akins,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jaleel Johnson,HOU,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Kevin Pierre-Louis,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jacob Martin,HOU,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Tyson Campbell,JAX,1,3,0,3,2,0.0,4,3,1,0,0,0,0,0,0
Malcom Brown,JAX,0,0,0,0,1,1.0,4,2,2,1,1,0,0,0,0
Andrew Wingard,JAX,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
Myles Jack,JAX,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Shaquill Griffin,JAX,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Dawuane Smoot,JAX,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
Damien Wilson,JAX,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
Rudy Ford,JAX,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
DaVon Hamilton,JAX,0,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0
Daniel Thomas,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Josh Allen,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Adam Gotsis,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Lerentee McCray,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Andre Cisco,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Logan Cooke,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jacob Hollister,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Shaquille Quarterman,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Taven Bryan,JAX,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
