Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,SEA,17,25,160,0,3,2,20,17,45.8,7,14,0,8,0,0,0,0,,0,0
Marshawn Lynch,SEA,0,0,0,0,0,0,0,,,20,118,1,18,4,4,37,0,16,0,0
Robert Turbin,SEA,0,0,0,0,0,0,0,,,6,45,0,13,2,2,13,0,7,0,0
Leon Washington,SEA,0,0,0,0,0,0,0,,,1,2,0,2,0,0,0,0,,0,0
Sidney Rice,SEA,0,0,0,0,0,0,0,,,0,0,0,,7,4,41,0,17,0,0
Zach Miller,SEA,0,0,0,0,0,0,0,,,0,0,0,,3,3,32,0,13,0,0
Anthony McCoy,SEA,0,0,0,0,0,0,0,,,0,0,0,,3,2,20,0,15,0,0
Doug Baldwin,SEA,0,0,0,0,0,0,0,,,0,0,0,,3,1,10,0,10,0,0
Golden Tate,SEA,0,0,0,0,0,0,0,,,0,0,0,,3,1,7,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Bradford,STL,16,30,221,0,1,2,12,52,63.3,2,-2,0,-1,0,0,0,0,,0,0
Johnny Hekker,STL,1,1,2,1,0,0,0,2,118.7,0,0,0,,0,0,0,0,,0,0
Steven Jackson,STL,0,0,0,0,0,0,0,,,18,55,0,23,2,1,12,0,12,0,0
Daryl Richardson,STL,0,0,0,0,0,0,0,,,6,16,0,8,3,2,13,0,11,0,0
Danny Amendola,STL,0,0,0,0,0,0,0,,,1,6,0,6,10,6,55,1,15,0,0
Chris Givens,STL,0,0,0,0,0,0,0,,,0,0,0,,3,1,52,0,52,0,0
Brandon Gibson,STL,0,0,0,0,0,0,0,,,0,0,0,,4,2,28,0,14,0,0
Lance Kendricks,STL,0,0,0,0,0,0,0,,,0,0,0,,2,2,22,0,26,0,0
Austin Pettis,STL,0,0,0,0,0,0,0,,,0,0,0,,2,2,22,0,17,0,0
Brian Quick,STL,0,0,0,0,0,0,0,,,0,0,0,,3,1,19,0,19,0,0
Brit Miller,STL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
