Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Tashaun Gipson,JAX,2,9,0,7,2,0.0,6,5,1,0,0,0,0,0,0
Telvin Smith,JAX,1,28,1,28,1,0.0,10,6,4,2,0,0,0,0,0
Jalen Ramsey,JAX,1,15,0,15,4,0.0,7,7,0,0,0,0,0,0,0
Barry Church,JAX,1,51,1,51,1,0.0,5,3,2,0,0,0,0,0,0
Dante Fowler,JAX,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Abry Jones,JAX,0,0,0,0,3,0.5,5,2,3,0,1,0,0,0,0
Calais Campbell,JAX,0,0,0,0,0,0.5,4,1,3,0,4,0,0,0,0
Aaron Colvin,JAX,0,0,0,0,0,0.0,10,9,1,2,0,0,0,0,0
Myles Jack,JAX,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
Eli Ankou,JAX,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
A.J. Bouye,JAX,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Dawuane Smoot,JAX,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
Corey Grant,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Yannick Ngakoue,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
James O'Shaughnessy,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Paul Posluszny,JAX,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Peyton Thompson,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Ryan Shazier,PIT,1,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
Vince Williams,PIT,0,0,0,0,0,1.0,8,6,2,1,2,0,0,0,0
T.J. Watt,PIT,0,0,0,0,0,1.0,6,5,1,2,1,0,0,0,0
Javon Hargrave,PIT,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0
Mike Mitchell,PIT,0,0,0,0,0,0.0,9,4,5,0,0,0,0,0,0
Sean Davis,PIT,0,0,0,0,0,0.0,5,3,2,1,1,0,0,0,0
Tyson Alualu,PIT,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Artie Burns,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Cameron Heyward,PIT,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Mike Hilton,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Stephon Tuitt,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
J.J. Wilcox,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Bud Dupree,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
William Gay,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Robert Golden,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tyler Matakevich,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
