Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Matt Judon,NWE,0,0,0,0,0,2.0,4,2,2,2,3,1,-6,0,0
Jamie Collins,NWE,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
Kyle Dugger,NWE,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0
Adrian Phillips,NWE,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0
Dont'a Hightower,NWE,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
J.C. Jackson,NWE,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Davon Godchaux,NWE,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
Lawrence Guy,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Devin McCourty,NWE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Kyle Van Noy,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Christian Barmore,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Myles Bryant,NWE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Carl Davis,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Joejuan Williams,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Chase Winovich,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jonathan Jones,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Brandon King,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Matthew Slater,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Lonnie Johnson Jr.,HOU,1,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
Jonathan Greenard,HOU,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0
Christian Kirksey,HOU,0,0,0,0,1,0.0,10,4,6,0,0,0,0,0,0
Desmond King,HOU,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0
Terrance Mitchell,HOU,0,0,0,0,1,0.0,7,6,1,0,0,0,0,0,1
Justin Reid,HOU,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0
Kamu Grugier-Hill,HOU,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
Jordan Jenkins,HOU,0,0,0,0,0,0.0,5,1,4,1,1,0,0,0,0
Maliek Collins,HOU,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Tavierre Thomas,HOU,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Zach Cunningham,HOU,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Jaleel Johnson,HOU,0,0,0,0,0,0.0,3,3,0,0,0,1,0,0,0
Roy Lopez,HOU,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Joe Thomas,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
DeMarcus Walker,HOU,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Terrence Brooks,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Neville Hewitt,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jacob Martin,HOU,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0
Whitney Mercilus,HOU,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Eric Murray,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
