Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andrew Luck,IND,17,26,159,0,0,1,7,25,82.1,4,24,1,15,0,0,0,0,,0,0
Ahmad Bradshaw,IND,0,0,0,0,0,0,0,,,19,95,1,27,4,3,16,0,7,0,0
Trent Richardson,IND,0,0,0,0,0,0,0,,,13,35,1,7,3,0,0,0,,0,0
Donald Brown,IND,0,0,0,0,0,0,0,,,3,25,0,16,1,0,0,0,,0,0
Reggie Wayne,IND,0,0,0,0,0,0,0,,,1,5,0,5,6,4,58,0,25,0,0
Darrius Heyward-Bey,IND,0,0,0,0,0,0,0,,,0,0,0,,5,5,59,0,19,0,0
Coby Fleener,IND,0,0,0,0,0,0,0,,,0,0,0,,2,2,13,0,7,0,0
T.Y. Hilton,IND,0,0,0,0,0,0,0,,,0,0,0,,4,2,13,0,8,0,0
Stanley Havili,IND,0,0,0,0,0,0,0,,,0,0,0,,1,1,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Colin Kaepernick,SFO,13,27,150,0,1,3,11,30,49.9,7,20,0,14,0,0,0,0,,1,1
Frank Gore,SFO,0,0,0,0,0,0,0,,,11,82,0,22,4,2,21,0,11,0,0
Kendall Hunter,SFO,0,0,0,0,0,0,0,,,4,14,1,13,1,1,4,0,4,0,0
Anquan Boldin,SFO,0,0,0,0,0,0,0,,,0,0,0,,8,5,67,0,24,0,0
Garrett Celek,SFO,0,0,0,0,0,0,0,,,0,0,0,,2,1,30,0,30,0,0
Kyle Williams,SFO,0,0,0,0,0,0,0,,,0,0,0,,6,2,12,0,6,0,0
Bruce Miller,SFO,0,0,0,0,0,0,0,,,0,0,0,,1,1,10,0,10,0,0
Vance McDonald,SFO,0,0,0,0,0,0,0,,,0,0,0,,3,1,6,0,6,0,0
Marlon Moore,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Quinton Patton,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Anthony Dixon,SFO,0,0,0,0,0,0,0,,,1,-1,0,-1,0,0,0,0,,0,0
