Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Joe Flacco,BAL,34,62,362,2,2,4,27,34,69.4,0,0,0,,0,0,0,0,,1,0
Ray Rice,BAL,0,0,0,0,0,0,0,,,12,36,1,12,11,8,35,0,10,0,0
Bernard Pierce,BAL,0,0,0,0,0,0,0,,,9,22,0,14,1,0,0,0,,0,0
Torrey Smith,BAL,0,0,0,0,0,0,0,,,0,0,0,,8,4,92,0,34,0,0
Dallas Clark,BAL,0,0,0,0,0,0,0,,,0,0,0,,12,7,87,0,31,0,0
Marlon Brown,BAL,0,0,0,0,0,0,0,,,0,0,0,,6,4,65,1,23,0,0
Brandon Stokley,BAL,0,0,0,0,0,0,0,,,0,0,0,,10,4,34,0,12,0,0
Jacoby Jones,BAL,0,0,0,0,0,0,0,,,0,0,0,,4,3,24,0,13,0,0
Ed Dickson,BAL,0,0,0,0,0,0,0,,,0,0,0,,5,1,13,0,13,0,0
Vonta Leach,BAL,0,0,0,0,0,0,0,,,0,0,0,,4,3,12,1,6,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Peyton Manning,DEN,27,42,462,7,0,3,17,78,141.1,2,-2,0,-1,0,0,0,0,,0,0
Knowshon Moreno,DEN,0,0,0,0,0,0,0,,,9,28,0,7,3,3,37,0,23,0,0
Montee Ball,DEN,0,0,0,0,0,0,0,,,8,24,0,7,0,0,0,0,,0,0
Ronnie Hillman,DEN,0,0,0,0,0,0,0,,,4,15,0,7,2,2,27,0,17,0,0
Demaryius Thomas,DEN,0,0,0,0,0,0,0,,,0,0,0,,11,5,161,2,78,0,0
Julius Thomas,DEN,0,0,0,0,0,0,0,,,0,0,0,,7,5,110,2,44,0,0
Wes Welker,DEN,0,0,0,0,0,0,0,,,0,0,0,,11,9,67,2,15,1,1
Eric Decker,DEN,0,0,0,0,0,0,0,,,0,0,0,,7,2,32,0,27,1,0
Andre Caldwell,DEN,0,0,0,0,0,0,0,,,0,0,0,,1,1,28,1,28,0,0
