Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tyson Bagent,CHI,18,30,220,2,3,2,8,38,65.3,8,70,0,20,0,0,0,0,0,1,1
D'Onta Foreman,CHI,0,0,0,0,0,0,0,0,,20,83,0,22,0,0,0,0,0,0,0
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,2,6,0,4,1,1,9,0,9,0,0
Darrynton Evans,CHI,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,19,0,17,0,0
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,82,0,38,0,0
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,55,2,18,0,0
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,44,0,18,1,1
Robert Tonyan,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,1,-5,0,-5,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Derek Carr,NOR,25,34,211,2,0,0,0,31,108.8,3,3,0,4,0,0,0,0,0,0,0
Taysom Hill,NOR,1,1,3,1,0,0,0,3,118.7,11,52,0,14,5,4,13,1,6,0,0
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,9,26,0,13,5,4,44,0,17,0,0
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,3,6,0,3,3,2,6,0,4,0,0
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,46,1,14,0,0
Kendre Miller,NOR,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,31,0,31,0,0
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,29,1,14,0,0
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,22,0,12,0,0
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
