Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,MIA,23,31,278,2,1,0,0,35,109.3,5,35,0,18,0,0,0,0,,0,0
Lamar Miller,MIA,0,0,0,0,0,0,0,,,12,64,2,21,2,2,3,0,2,1,1
Daniel Thomas,MIA,0,0,0,0,0,0,0,,,5,35,0,15,2,1,25,0,25,0,0
Damien Williams,MIA,0,0,0,0,0,0,0,,,6,23,0,12,0,0,0,0,,0,0
Orleans Darkwa,MIA,0,0,0,0,0,0,0,,,4,2,0,7,0,0,0,0,,0,0
Brian Hartline,MIA,0,0,0,0,0,0,0,,,0,0,0,,7,6,74,0,35,0,0
Jarvis Landry,MIA,0,0,0,0,0,0,0,,,0,0,0,,4,4,38,0,18,1,1
Mike Wallace,MIA,0,0,0,0,0,0,0,,,1,0,0,0,4,3,35,1,16,1,0
Charles Clay,MIA,0,0,0,0,0,0,0,,,0,0,0,,4,2,32,0,17,0,0
Rishard Matthews,MIA,0,0,0,0,0,0,0,,,0,0,0,,2,2,27,0,23,0,0
Brandon Gibson,MIA,0,0,0,0,0,0,0,,,0,0,0,,4,2,26,0,17,0,0
Dion Sims,MIA,0,0,0,0,0,0,0,,,0,0,0,,2,1,18,1,18,0,0
Matt Moore,MIA,0,0,0,0,0,0,0,,,2,-2,0,-1,0,0,0,0,,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Derek Carr,OAK,16,25,146,1,1,1,3,30,76.4,2,9,0,8,0,0,0,0,,0,0
Matt McGloin,OAK,12,19,129,1,2,1,8,29,61.0,2,3,0,3,0,0,0,0,,0,0
Darren McFadden,OAK,0,0,0,0,0,,0,,,11,40,0,12,5,4,32,0,16,0,0
Maurice Jones-Drew,OAK,0,0,0,0,0,,0,,,2,1,0,1,2,2,2,0,2,0,0
James Jones,OAK,0,0,0,0,0,,0,,,0,0,0,,6,6,83,0,30,0,0
Andre Holmes,OAK,0,0,0,0,0,,0,,,0,0,0,,12,5,74,1,22,0,0
Brice Butler,OAK,0,0,0,0,0,,0,,,0,0,0,,3,2,30,0,15,0,0
Vincent Brown,OAK,0,0,0,0,0,,0,,,0,0,0,,4,3,22,0,14,0,0
David Ausberry,OAK,0,0,0,0,0,,0,,,0,0,0,,4,2,14,0,7,0,0
Mychal Rivera,OAK,0,0,0,0,0,,0,,,0,0,0,,4,2,10,0,6,0,0
Marcel Reece,OAK,0,0,0,0,0,,0,,,0,0,0,,2,1,5,0,5,0,0
Brian Leonhardt,OAK,0,0,0,0,0,,0,,,0,0,0,,1,1,3,1,3,0,0
Jamize Olawale,OAK,0,0,0,0,0,,0,,,1,0,0,0,0,0,0,0,,0,0
