Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,MIA,20,36,219,0,3,2,20,34,39.0,3,-4,0,0,0,0,0,0,,1,0
Reggie Bush,MIA,0,0,0,0,0,0,0,,,14,69,0,13,6,6,46,0,19,1,0
Daniel Thomas,MIA,0,0,0,0,0,0,0,,,3,11,0,8,3,1,32,0,32,1,1
Brian Hartline,MIA,0,0,0,0,0,0,0,,,0,0,0,,8,3,50,0,34,0,0
Davone Bess,MIA,0,0,0,0,0,0,0,,,0,0,0,,7,5,45,0,11,0,0
Jorvorskie Lane,MIA,0,0,0,0,0,0,0,,,0,0,0,,1,1,24,0,24,0,0
Anthony Fasano,MIA,0,0,0,0,0,0,0,,,0,0,0,,5,3,19,0,12,0,0
Anthony Armstrong,MIA,0,0,0,0,0,0,0,,,0,0,0,,3,1,3,0,3,0,0
Charles Clay,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Legedu Naanee,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Schaub,HOU,20,31,266,1,0,2,12,29,102.4,4,-2,0,2,0,0,0,0,,0,0
Arian Foster,HOU,0,0,0,0,0,0,0,,,26,79,2,14,3,1,-4,0,-4,0,0
Ben Tate,HOU,0,0,0,0,0,0,0,,,5,6,0,6,3,3,22,0,8,0,0
Andre Johnson,HOU,0,0,0,0,0,0,0,,,0,0,0,,10,8,119,1,29,0,0
Owen Daniels,HOU,0,0,0,0,0,0,0,,,0,0,0,,8,4,87,0,29,0,0
James Casey,HOU,0,0,0,0,0,0,0,,,0,0,0,,2,1,17,0,17,0,0
Kevin Walter,HOU,0,0,0,0,0,0,0,,,0,0,0,,2,2,16,0,10,0,0
Lestar Jean,HOU,0,0,0,0,0,0,0,,,0,0,0,,2,1,9,0,9,0,0
Keshawn Martin,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
