Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Matt Milano,BUF,0,0,0,0,0,1.0,7,5,2,1,1,0,0,0,0
Tremaine Edmunds,BUF,0,0,0,0,1,1.0,4,2,2,1,1,0,0,0,0
Jordan Poyer,BUF,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
Levi Wallace,BUF,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,0
Trent Murphy,BUF,0,0,0,0,0,0.0,7,6,1,1,0,0,0,0,0
Tre'Davious White,BUF,0,0,0,0,4,0.0,6,6,0,0,0,0,0,0,0
Micah Hyde,BUF,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Taron Johnson,BUF,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Lorenzo Alexander,BUF,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Kevin Johnson,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Shaq Lawson,BUF,0,0,0,0,0,0.0,2,1,1,1,1,0,0,0,0
Jerry Hughes,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jaquan Johnson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Corey Liuget,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Siran Neal,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Senorise Perry,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jordan Phillips,BUF,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Jon Feliciano,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Chad Thomas,CLE,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Morgan Burnett,CLE,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
Damarious Randall,CLE,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0
Joe Schobert,CLE,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
T.J. Carrie,CLE,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
Denzel Ward,CLE,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,0
Mack Wilson,CLE,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
Dontrell Hilliard,CLE,0,0,0,0,0,0.0,3,3,0,0,0,1,0,0,0
Sheldon Richardson,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1
Greedy Williams,CLE,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Larry Ogunjobi,CLE,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Sione Takitaki,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Juston Burris,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tae Davis,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Myles Garrett,CLE,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0
D'Ernest Johnson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sheldrick Redwine,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
