Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Marcus Mariota,TEN,28,39,371,4,0,0,0,61,135.7,1,5,0,5,0,0,0,0,,0,0
Antonio Andrews,TEN,0,0,0,0,0,0,0,,,19,88,0,38,2,1,23,0,23,0,0
Dexter McCluster,TEN,0,0,0,0,0,0,0,,,8,19,0,5,4,2,28,0,21,1,1
Delanie Walker,TEN,0,0,0,0,0,0,0,,,0,0,0,,8,7,95,2,61,0,0
Dorial Green-Beckham,TEN,0,0,0,0,0,0,0,,,0,0,0,,10,5,77,0,20,0,0
Harry Douglas,TEN,0,0,0,0,0,0,0,,,0,0,0,,5,5,73,0,30,0,0
Anthony Fasano,TEN,0,0,0,0,0,0,0,,,0,0,0,,3,3,33,1,23,0,0
Craig Stevens,TEN,0,0,0,0,0,0,0,,,0,0,0,,3,2,25,0,24,0,0
Justin Hunter,TEN,0,0,0,0,0,0,0,,,0,0,0,,4,3,17,1,8,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Drew Brees,NOR,28,39,387,3,1,4,32,38,118.2,3,-1,1,1,0,0,0,0,,0,0
Mark Ingram,NOR,0,0,0,0,0,0,0,,,22,54,0,12,5,4,42,0,14,0,0
C.J. Spiller,NOR,0,0,0,0,0,0,0,,,2,8,0,5,2,1,2,0,2,0,0
Willie Snead,NOR,0,0,0,0,0,0,0,,,0,0,0,,10,6,95,0,32,0,0
Brandin Cooks,NOR,0,0,0,0,0,0,0,,,0,0,0,,6,4,71,1,38,0,0
Ben Watson,NOR,0,0,0,0,0,0,0,,,0,0,0,,5,5,60,0,19,0,0
Brandon Coleman,NOR,0,0,0,0,0,0,0,,,0,0,0,,3,2,58,0,30,0,0
Marques Colston,NOR,0,0,0,0,0,0,0,,,0,0,0,,3,3,37,0,15,0,0
Josh Hill,NOR,0,0,0,0,0,0,0,,,0,0,0,,2,2,21,1,11,0,0
Michael Hoomanawanui,NOR,0,0,0,0,0,0,0,,,0,0,0,,3,1,1,1,1,0,0
