Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Drew Brees,NOR,32,42,323,1,0,0,0,36,105.6,3,-5,0,-1,0,0,0,0,,0,0
Travaris Cadet,NOR,0,1,0,0,0,0,0,,39.6,3,6,0,6,6,6,77,0,36,1,1
Tim Hightower,NOR,0,0,0,0,0,0,0,,,16,66,1,11,5,5,41,0,21,0,0
Brandon Coleman,NOR,0,0,0,0,0,0,0,,,0,0,0,,8,5,81,0,22,0,0
Ben Watson,NOR,0,0,0,0,0,0,0,,,0,0,0,,10,6,59,1,22,0,0
Willie Snead,NOR,0,0,0,0,0,0,0,,,0,0,0,,4,3,35,0,22,0,0
Brandin Cooks,NOR,0,0,0,0,0,0,0,,,0,0,0,,6,5,22,0,12,0,0
Michael Hoomanawanui,NOR,0,0,0,0,0,0,0,,,0,0,0,,1,1,4,0,4,0,0
Josh Hill,NOR,0,0,0,0,0,0,0,,,0,0,0,,3,1,4,0,4,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Ryan,ATL,24,36,334,2,1,1,7,42,103.2,0,0,0,,0,0,0,0,,1,0
Devonta Freeman,ATL,0,0,0,0,0,0,0,,,25,76,0,10,4,2,18,1,14,1,1
Terron Ward,ATL,0,0,0,0,0,0,0,,,1,11,0,11,0,0,0,0,,0,0
Julio Jones,ATL,0,0,0,0,0,0,0,,,0,0,0,,11,9,149,0,29,0,0
Jacob Tamme,ATL,0,0,0,0,0,0,0,,,0,0,0,,5,4,61,0,32,0,0
Tony Moeaki,ATL,0,0,0,0,0,0,0,,,0,0,0,,3,2,47,1,42,0,0
Justin Hardy,ATL,0,0,0,0,0,0,0,,,0,0,0,,6,4,34,0,16,0,0
Roddy White,ATL,0,0,0,0,0,0,0,,,0,0,0,,4,1,10,0,10,0,0
Levine Toilolo,ATL,0,0,0,0,0,0,0,,,0,0,0,,2,1,8,0,8,0,0
Patrick DiMarco,ATL,0,0,0,0,0,0,0,,,0,0,0,,1,1,7,0,7,0,0
