Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,LAR,21,30,309,2,1,1,9,56,111.7,3,0,1,2,0,0,0,0,0,1,0
Cam Akers,LAR,0,0,0,0,0,0,0,0,,9,61,0,46,0,0,0,0,0,0,0
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,15,38,1,7,4,3,30,1,12,0,0
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,8,30,0,12,2,1,-6,0,-6,0,0
Gerald Everett,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,90,0,40,0,0
Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,71,1,56,0,0
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,66,0,49,0,0
Josh Reynolds,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,46,0,29,0,0
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,9,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Alex Smith,WAS,9,17,37,0,0,6,31,12,58.7,1,1,0,1,0,0,0,0,0,1,0
Kyle Allen,WAS,9,13,74,0,0,2,10,18,83.5,1,7,1,7,0,0,0,0,0,0,0
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,11,27,0,6,5,5,24,0,18,0,0
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,1,3,0,3,8,6,46,0,12,0,0
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,26,0,12,0,0
Temarrick Hemingway,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,4,0,4,0,0
Isaiah Wright,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,1,0
Jeremy Sprinkle,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dontrelle Inman,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0
