Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jamie Collins,NWE,2,74,1,69,2,0.5,6,3,3,1,1,0,0,0,0
Stephon Gilmore,NWE,1,54,1,54,3,0.0,2,0,2,0,0,0,0,0,0
Devin McCourty,NWE,1,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Adam Butler,NWE,0,0,0,0,1,2.0,4,3,1,2,2,0,0,0,0
Chase Winovich,NWE,0,0,0,0,0,1.5,2,1,1,1,2,0,0,0,0
Michael Bennett,NWE,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0
Danny Shelton,NWE,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0
John Simon,NWE,0,0,0,0,1,1.0,1,1,0,0,1,0,0,0,0
Elandon Roberts,NWE,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Jonathan Jones,NWE,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
Jason McCourty,NWE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Lawrence Guy,NWE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Dont'a Hightower,NWE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Shilique Calhoun,NWE,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Patrick Chung,NWE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Duron Harmon,NWE,0,0,0,0,1,0.0,2,2,0,0,1,0,0,0,0
J.C. Jackson,NWE,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Matthew Slater,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Terrence Brooks,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Byron Cowart,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Stephen Gostkowski,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kyle Van Noy,NWE,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
John Jenkins,MIA,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Vince Biegel,MIA,0,0,0,0,0,1.0,1,1,0,1,2,0,0,0,0
Jerome Baker,MIA,0,0,0,0,0,0.0,11,6,5,0,0,0,0,0,0
Bobby McCain,MIA,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Minkah Fitzpatrick,MIA,0,0,0,0,0,0.0,6,4,2,0,0,1,0,0,1
Davon Godchaux,MIA,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
Eric Rowe,MIA,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0
Samuel Eguavoen,MIA,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
Xavien Howard,MIA,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Raekwon McMillan,MIA,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Jamal Perry,MIA,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Tank Carradine,MIA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Charles Harris,MIA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Christian Wilkins,MIA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Walt Aikens,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Avery Moss,MIA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kalen Ballage,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Deon Lacey,MIA,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Chris Lammons,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Steven Parker,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ken Webster,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
