Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,SEA,15,26,238,3,1,1,9,43,110.7,4,5,1,4,0,0,0,0,0,1,1
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,23,190,1,62,0,0,0,0,0,0,0
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,4,0,4,3,1,23,0,23,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,1,2,0,2,5,5,98,2,43,0,0
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,58,0,31,0,0
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,25,1,25,0,0
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,20,0,20,0,0
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,12,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kyler Murray,ARI,28,39,240,1,0,5,53,35,96.1,5,35,0,11,0,0,0,0,0,0,0
James Conner,ARI,0,0,0,0,0,0,0,0,,15,52,1,19,6,6,41,1,20,0,0
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,7,31,0,10,4,4,25,0,10,0,0
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,84,0,19,0,0
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,43,0,35,0,0
A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,23,0,9,0,0
Antoine Wesley,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,9,0,0
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,4,0,0
Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
Andy Lee,ARI,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,2,1
