Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Mitchell Trubisky,PIT,20,32,207,0,0,1,3,36,81.1,2,7,1,6,0,0,0,0,0,0,0
Najee Harris,PIT,0,0,0,0,0,0,0,0,,15,56,1,10,3,3,5,0,9,1,1
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,4,30,0,10,1,1,3,0,3,1,0
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,1,11,0,11,6,3,35,0,20,0,0
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,84,0,16,0,0
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,41,0,26,0,0
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,39,0,36,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jacoby Brissett,CLE,21,31,220,2,0,2,15,32,109.6,3,11,0,6,0,0,0,0,0,0,0
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,23,113,1,36,1,0,0,0,0,0,0
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,12,47,0,11,4,3,14,0,11,0,0
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,101,1,32,0,0
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,89,1,19,0,0
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0
David Bell,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Miller Forristall,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
