Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kyler Murray,ARI,23,32,207,2,1,1,1,23,96.7,12,26,1,10,0,0,0,0,0,1,0
James Conner,ARI,0,0,0,0,0,0,0,0,,15,55,0,8,3,3,22,0,14,0,0
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,5,36,0,15,1,1,9,0,9,0,0
Darrel Williams,ARI,0,0,0,0,0,0,0,0,,4,19,0,13,1,0,0,0,0,0,0
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,88,1,23,0,0
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,47,1,23,0,0
Trey McBride,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,0,11,0,0
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,1,-4,0,-4,5,3,11,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Baker Mayfield,CAR,22,36,197,1,2,2,17,34,61.9,2,0,0,0,0,0,0,0,0,1,1
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,8,27,0,10,9,9,81,1,34,0,0
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,11,0,11,11,6,50,0,16,0,0
D'Onta Foreman,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,34,0,16,0,0
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,26,0,13,0,0
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,0,6,0,0
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Shi Smith,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,1,0
