Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,NYJ,15,28,167,1,1,4,27,35,68.6,6,44,0,14,0,0,0,0,,0,0
Chris Ivory,NYJ,0,0,0,0,0,0,0,,,11,66,0,35,1,0,0,0,,0,0
Bilal Powell,NYJ,0,0,0,0,0,0,0,,,8,37,0,15,4,4,19,0,13,0,0
Saalim Hakim,NYJ,0,0,0,0,0,0,0,,,1,8,0,8,1,0,0,0,,0,0
Sheldon Richardson,NYJ,0,0,0,0,0,0,0,,,2,2,1,1,0,0,0,0,,0,0
Jeff Cumberland,NYJ,0,0,0,0,0,0,0,,,0,0,0,,4,3,50,1,35,0,0
David Nelson,NYJ,0,0,0,0,0,0,0,,,0,0,0,,4,3,44,0,18,0,0
Jeremy Kerley,NYJ,0,0,0,0,0,0,0,,,0,0,0,,3,1,25,0,25,0,0
Santonio Holmes,NYJ,0,0,0,0,0,0,0,,,0,0,0,,8,2,14,0,9,0,0
Kellen Winslow,NYJ,0,0,0,0,0,0,0,,,0,0,0,,1,1,12,0,12,0,0
Tommy Bohanon,NYJ,0,0,0,0,0,0,0,,,0,0,0,,2,1,3,0,3,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Cam Newton,CAR,16,24,273,1,0,2,12,72,118.9,7,12,0,7,0,0,0,0,,0,0
DeAngelo Williams,CAR,0,0,0,0,0,0,0,,,15,81,0,18,4,3,87,1,72,0,0
Mike Tolbert,CAR,0,0,0,0,0,0,0,,,12,18,1,5,2,1,7,0,7,0,0
Ted Ginn Jr.,CAR,0,0,0,0,0,0,0,,,1,14,0,14,1,1,10,0,10,0,0
Brandon LaFell,CAR,0,0,0,0,0,0,0,,,1,6,0,6,4,3,61,0,36,0,0
Greg Olsen,CAR,0,0,0,0,0,0,0,,,0,0,0,,8,5,88,0,27,0,0
Steve Smith Sr.,CAR,0,0,0,0,0,0,0,,,0,0,0,,5,3,20,0,11,0,0
