Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Baker Mayfield,CLE,21,34,263,3,0,0,0,40,115.2,5,3,0,6,0,0,0,0,0,0,0
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,18,76,0,20,4,4,69,1,40,0,0
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,8,48,2,13,1,1,13,0,13,0,0
Jarvis Landry,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,92,1,40,0,0
Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,46,1,8,0,0
Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,28,0,16,0,0
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ben Roethlisberger,PIT,47,68,501,4,4,0,0,33,85.5,1,0,0,0,0,0,0,0,0,0,0
James Conner,PIT,0,0,0,0,0,0,0,0,,11,37,1,9,5,5,30,0,9,0,0
Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,,2,13,0,11,2,1,4,0,4,0,0
Derek Watt,PIT,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,0,0,0
JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,19,13,157,1,33,0,0
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,16,11,117,0,19,0,0
James Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,72,0,27,0,0
Eric Ebron,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,62,1,17,0,0
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,59,2,29,0,0
Vance McDonald,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
