Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Kyle Dugger,NWE,1,16,1,16,1,0.0,6,3,3,0,0,0,0,0,0
Ja'Whaun Bentley,NWE,0,0,0,0,0,1.0,10,6,4,1,1,0,0,0,0
Lawrence Guy,NWE,0,0,0,0,0,0.5,6,1,5,0,2,0,0,0,0
Davon Godchaux,NWE,0,0,0,0,0,0.5,5,2,3,0,1,0,0,0,0
Christian Barmore,NWE,0,0,0,0,0,0.5,3,0,3,0,0,0,0,0,0
Josh Uche,NWE,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,1
Jahlani Tavai,NWE,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Jonathan Jones,NWE,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
Marcus Jones,NWE,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Jabrill Peppers,NWE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Myles Bryant,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Carl Davis,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Anfernee Jennings,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Devin McCourty,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Raekwon McMillan,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
DaMarcus Mitchell,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Adrian Phillips,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Mack Wilson,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jamie Collins,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Raleigh Webb,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Luke Masterson,LVR,0,0,0,0,0,0.0,11,5,6,1,0,0,0,0,0
Denzel Perryman,LVR,0,0,0,0,0,0.0,9,8,1,1,0,0,0,0,0
Maxx Crosby,LVR,0,0,0,0,0,0.0,5,2,3,0,3,0,0,0,0
Duron Harmon,LVR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Nate Hobbs,LVR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Tre'von Moehrig,LVR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Kyle Peko,LVR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Tyler Hall,LVR,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0
Roderic Teamer,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Chandler Jones,LVR,0,0,0,0,2,0.0,2,2,0,0,2,1,48,1,0
Bilal Nichols,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jerry Tillery,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Ameer Abdullah,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brandon Bolden,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Curtis Bolton,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Matthew Butler,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Matthias Farley,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Sidney Jones,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Isaiah Pola-Mao,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Amik Robertson,LVR,0,0,0,0,3,0.0,1,1,0,0,0,0,0,0,0
Josh Jacobs,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Jordan Meredith,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
