Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kirk Cousins,MIN,11,26,113,0,3,3,18,24,15.9,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,14,63,1,16,2,2,8,0,6,0,0
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,3,13,0,11,2,1,3,0,3,0,0
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,44,0,22,0,0
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,31,0,18,0,0
Olabisi Johnson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,24,0,24,0,0
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,3,0,3,0,0
Kyle Rudolph,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,IND,19,25,214,1,1,2,11,33,97.7,4,3,0,3,0,0,0,0,0,1,0
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,26,101,1,13,2,2,9,0,5,0,0
Jordan Wilkins,IND,0,0,0,0,0,0,0,0,,9,40,0,9,0,0,0,0,0,0,0
Parris Campbell,IND,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,111,0,33,0,0
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,0,16,0,0
T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,28,0,0
Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,19,1,14,0,0
Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Nyheim Hines,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
