Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Trevor Siemian,NOR,19,34,298,2,0,4,22,46,104.8,0,0,0,0,0,0,0,0,0,0,0
Taysom Hill,NOR,2,2,11,0,0,0,0,8,89.6,3,23,0,10,2,1,15,0,15,0,0
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,14,47,1,13,7,4,61,0,34,0,0
Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,2,8,0,4,0,0,0,0,0,0,0
Deonte Harty,NOR,0,0,0,0,0,0,0,0,,1,6,0,6,4,3,84,0,46,1,1
Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,44,1,21,0,0
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,37,1,22,0,0
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,36,0,26,0,0
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,32,0,8,0,0
Kevin White,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,TEN,19,27,213,1,0,2,15,50,105.9,5,1,1,2,0,0,0,0,0,1,0
D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,11,30,0,6,2,2,48,0,39,0,0
Adrian Peterson,TEN,0,0,0,0,0,0,0,0,,8,21,0,6,1,1,-1,0,-1,0,0
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,1,7,0,7,4,1,16,0,16,0,0
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,4,7,0,4,3,1,1,0,1,0,0
Marcus Johnson,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,100,0,50,0,0
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,26,0,16,0,0
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0
Dez Fitzpatrick,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
