Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
C.J. Beathard,SFO,19,36,245,1,1,2,19,45,72.1,1,14,0,,0,0,0,0,,0,0
Brian Hoyer,SFO,4,11,34,0,0,1,10,21,45.3,0,0,0,,0,0,0,0,,0,0
Carlos Hyde,SFO,0,0,0,0,0,0,0,0,,13,28,2,7,6,5,47,0,12,0,0
Matt Breida,SFO,0,0,0,0,0,0,0,0,,4,21,0,10,4,2,15,0,11,0,0
Raheem Mostert,SFO,0,0,0,0,0,0,0,0,,1,16,0,16,0,0,0,0,0,0,0
Marquise Goodwin,SFO,0,0,0,0,0,0,0,0,,1,6,0,6,5,2,26,0,19,0,0
Aldrick Robinson,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,66,1,45,0,0
Pierre Garcon,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,55,0,22,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,46,0,31,0,0
Garrett Celek,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0
Trent Taylor,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,11,0,10,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kirk Cousins,WAS,25,37,330,2,1,1,5,51,102.3,4,26,1,,0,0,0,0,,0,0
Chris Thompson,WAS,0,0,0,0,0,0,0,0,,16,33,0,11,5,4,105,0,49,1,0
Samaje Perine,WAS,0,0,0,0,0,0,0,0,,9,23,0,8,3,3,24,1,16,0,0
Jamison Crowder,WAS,0,0,0,0,0,0,0,0,,1,11,0,11,5,3,15,0,8,0,0
Mack Brown,WAS,0,0,0,0,0,0,0,0,,2,2,0,3,1,1,11,0,11,0,0
Vernon Davis,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,65,0,51,1,1
Ryan Grant,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,39,0,18,0,0
Jordan Reed,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,37,0,14,0,0
Terrelle Pryor,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,23,0,12,0,0
Josh Doctson,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,1,11,0,0
Niles Paul,WAS,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
