Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Taylor Heinicke,WAS,24,39,270,1,2,5,40,27,69.4,1,10,0,10,0,0,0,0,0,2,0
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,11,46,0,13,1,0,0,0,0,0,0
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,8,34,0,12,3,3,20,0,13,0,0
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,1,12,0,12,7,3,23,0,17,0,0
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,3,10,0,4,8,8,83,0,27,0,0
DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,51,1,20,0,0
Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,35,0,23,0,0
Dax Milne,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,22,0,22,0,0
Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0
Ricky Seals-Jones,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,12,0,14,0,0
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Teddy Bridgewater,DEN,19,26,213,1,0,4,23,31,109.9,1,1,0,1,0,0,0,0,0,0,0
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,10,47,1,11,3,3,15,1,15,1,1
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,9,35,0,14,4,2,13,0,11,0,0
Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,64,0,31,0,0
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,40,0,31,0,0
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,1,0,0,0,4,4,39,0,18,0,0
Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,34,0,19,0,0
Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,8,0,7,0,0
