Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Ernest Jones,LAR,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
Taylor Rapp,LAR,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
Cobie Durant,LAR,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Michael Hoecht,LAR,0,0,0,0,0,0.0,7,5,2,1,1,0,0,0,0
Bobby Wagner,LAR,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Nick Scott,LAR,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Troy Hill,LAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Jalen Ramsey,LAR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Marquise Copeland,LAR,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Leonard Floyd,LAR,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Daniel Hardy,LAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
Larrell Murchison,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Bobby Brown,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Earnest Brown IV,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Greg Gaines,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Christian Rozeboom,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jonah Williams,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kyren Williams,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Russ Yeast,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Morgan Fox,LAC,0,0,0,0,0,1.0,4,3,1,2,1,0,0,0,0
Sebastian Joseph-Day,LAC,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0
Kyle Van Noy,LAC,0,0,0,0,0,1.0,2,1,1,0,0,1,0,0,1
Drue Tranquill,LAC,0,0,0,0,0,0.0,11,6,5,2,0,0,0,0,0
Asante Samuel Jr.,LAC,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
Nasir Adderley,LAC,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
Michael Davis,LAC,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Alohi Gilman,LAC,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Kenneth Murray,LAC,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
Ja'Sir Taylor,LAC,0,0,0,0,1,0.0,3,0,3,0,0,0,0,0,0
Joey Bosa,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
JT Woods,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Bryce Callahan,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Christopher Hinton,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Khalil Mack,LAC,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
