Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,SDG,28,53,299,1,2,0,0,30,60.2,0,0,0,,0,0,0,0,,0,
Ryan Mathews,SDG,0,0,0,0,0,0,0,,,11,58,0,11,4,3,16,0,8,0,
Mike Tolbert,SDG,0,0,0,0,0,0,0,,,5,7,0,6,10,6,32,0,9,0,
Jacob Hester,SDG,0,0,0,0,0,0,0,,,1,3,0,3,2,1,3,0,3,0,
Malcom Floyd,SDG,0,0,0,0,0,0,0,,,0,0,0,,13,6,95,1,30,0,
Vincent Jackson,SDG,0,0,0,0,0,0,0,,,0,0,0,,7,2,41,0,23,0,
Antonio Gates,SDG,0,0,0,0,0,0,0,,,0,0,0,,6,4,40,0,16,0,
Vincent Brown,SDG,0,0,0,0,0,0,0,,,0,0,0,,4,2,34,0,27,0,
Patrick Crayton,SDG,0,0,0,0,0,0,0,,,0,0,0,,4,2,20,0,13,0,
Randy McMichael,SDG,0,0,0,0,0,0,0,,,0,0,0,,3,2,18,0,9,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matthew Stafford,DET,29,36,373,3,0,3,20,46,137.6,2,5,0,3,0,0,0,0,,0,
Kevin Smith,DET,0,0,0,0,0,0,0,,,15,49,1,21,3,2,12,1,9,0,
Maurice Morris,DET,0,0,0,0,0,0,0,,,5,22,0,8,1,1,10,0,10,0,
Nate Burleson,DET,0,0,0,0,0,0,0,,,1,11,0,11,7,6,83,0,30,0,
Calvin Johnson,DET,0,0,0,0,0,0,0,,,0,0,0,,6,4,102,1,46,0,
Brandon Pettigrew,DET,0,0,0,0,0,0,0,,,0,0,0,,10,9,80,1,16,0,
Tony Scheffler,DET,0,0,0,0,0,0,0,,,0,0,0,,4,3,47,0,26,0,
Titus Young,DET,0,0,0,0,0,0,0,,,0,0,0,,5,4,39,0,24,0,
