Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Ryan,ATL,28,39,285,0,0,4,36,21,92.4,2,10,0,6,0,0,0,0,0,0,0
Todd Gurley,ATL,0,0,0,0,0,0,0,0,,16,57,2,13,1,1,6,0,6,0,0
Brian Hill,ATL,0,0,0,0,0,0,0,0,,4,10,0,6,2,2,13,0,9,0,0
Ito Smith,ATL,0,0,0,0,0,0,0,0,,2,3,0,3,3,3,24,0,11,0,0
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,86,0,16,0,0
Hayden Hurst,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,51,0,18,0,0
Christian Blake,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,21,0,0
Julio Jones,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,32,0,19,0,0
Keith Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Calvin Ridley,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0
Russell Gage,ATL,0,0,0,0,0,0,0,0,,1,-2,0,-2,3,2,22,0,13,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,GNB,27,33,327,4,0,1,12,29,147.5,1,5,0,5,0,0,0,0,0,0,0
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,15,71,0,23,5,5,40,1,23,0,0
Jamaal Williams,GNB,0,0,0,0,0,0,0,0,,8,10,0,5,8,8,95,0,29,0,0
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,98,3,27,0,0
Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,45,0,17,0,0
Darrius Shepherd,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,19,0,0
Malik Taylor,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0
Tyler Ervin,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
Tim Boyle,GNB,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
