Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Philip Rivers,LAC,17,30,212,1,1,1,20,24,76.0,0,0,0,,0,0,0,0,,1,0
Melvin Gordon,LAC,0,0,0,0,0,0,0,0,,14,132,1,87,2,1,7,0,7,0,0
Travis Benjamin,LAC,0,0,0,0,0,0,0,0,,2,14,0,7,9,5,64,1,24,1,0
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,2,8,0,5,1,1,13,0,13,0,0
Branden Oliver,LAC,0,0,0,0,0,0,0,0,,3,3,0,2,0,0,0,0,0,0,0
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,61,0,18,0,0
Antonio Gates,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,16,0,0
Tyrell Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,24,0,24,0,0
Hunter Henry,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,7,0,0
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tom Brady,NWE,32,47,333,1,0,3,16,27,95.4,1,2,0,,0,0,0,0,,0,0
Dion Lewis,NWE,0,0,0,0,0,0,0,0,,15,44,0,10,2,2,10,0,11,0,0
Mike Gillislee,NWE,0,0,0,0,0,0,0,0,,11,34,0,9,0,0,0,0,0,0,0
Rex Burkhead,NWE,0,0,0,0,0,0,0,0,,4,15,0,7,7,7,68,0,14,0,0
James White,NWE,0,0,0,0,0,0,0,0,,1,2,0,2,6,5,85,0,27,0,0
Chris Hogan,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,60,0,19,0,0
Rob Gronkowski,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,57,1,26,0,0
Brandin Cooks,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,26,0,9,0,0
Danny Amendola,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,14,0,9,0,0
Jacob Hollister,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
James Develin,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
