Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Mack Wilson,CLE,1,21,0,21,1,0.0,7,6,1,0,0,0,0,0,0
Greedy Williams,CLE,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0
Damarious Randall,CLE,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,0
Sheldrick Redwine,CLE,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Joe Schobert,CLE,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Larry Ogunjobi,CLE,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0
Juston Burris,CLE,0,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0
T.J. Carrie,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Bryan Cox Jr.,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Chad Thomas,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Eli Ankou,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Brandin Bryant,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tae Davis,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Porter Gustin,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Dontrell Hilliard,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
D'Ernest Johnson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Sheldon Richardson,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Sione Takitaki,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Adarius Taylor,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Tavierre Thomas,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Denzel Ward,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Patrick Peterson,ARI,1,0,0,0,3,0.0,7,7,0,0,0,0,0,0,0
Chandler Jones,ARI,0,0,0,0,0,1.0,5,5,0,1,1,0,0,0,0
Jordan Hicks,ARI,0,0,0,0,0,0.0,10,9,1,1,0,0,0,0,0
Budda Baker,ARI,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Joe Walker,ARI,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,1
Chris Jones,ARI,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
Jalen Thompson,ARI,0,0,0,0,0,0.0,4,4,0,0,0,1,24,0,0
Byron Murphy,ARI,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Corey Peters,ARI,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Chase Edmonds,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Cassius Marsh,ARI,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Kevin Peterson,ARI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Haason Reddick,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Tanner Vallejo,ARI,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
Kylie Fitts,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Caraun Reid,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Zeke Turner,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
