Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Preston Brown,CIN,1,2,0,2,1,0.0,4,4,0,0,0,0,0,0,0
Geno Atkins,CIN,0,0,0,0,0,1.0,4,3,1,2,3,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,1,1.0,2,2,0,1,1,0,0,0,0
Nick Vigil,CIN,0,0,0,0,0,0.0,11,11,0,2,0,0,0,0,0
Clayton Fejedelem,CIN,0,0,0,0,0,0.0,10,9,1,0,0,1,83,1,1
Jessie Bates III,CIN,0,0,0,0,0,0.0,8,8,0,0,0,0,0,0,0
Ryan Glasgow,CIN,0,0,0,0,0,0.0,5,3,2,1,1,0,0,0,0
William Jackson III,CIN,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Hardy Nickerson,CIN,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Darqueze Dennard,CIN,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Jordan Evans,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Dre Kirkpatrick,CIN,0,0,0,0,3,0.0,3,3,0,0,0,0,0,0,0
Tony McRae,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Shawn Williams,CIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Andrew Billings,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tra Carson,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Michael Johnson,CIN,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
Darius Phillips,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Tyler Boyd,CIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Carl Lawson,CIN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
Jordan Willis,CIN,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Kenny Moore,IND,1,32,0,32,1,0.0,3,2,1,0,0,0,0,0,0
Margus Hunt,IND,0,0,0,0,0,2.0,3,3,0,3,2,0,0,0,0
Shaquille Leonard,IND,0,0,0,0,0,0.0,9,6,3,0,0,1,0,0,0
Clayton Geathers,IND,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,1
Nate Hairston,IND,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
Anthony Walker,IND,0,0,0,0,0,0.0,5,5,0,0,1,0,0,0,0
Malik Hooker,IND,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Matthias Farley,IND,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,1
Al Woods,IND,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Skai Moore,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Denico Autry,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Zaire Franklin,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Christopher Milton,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Corey Moore,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Al-Quadin Muhammad,IND,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
Jabaal Sheard,IND,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Quincy Wilson,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
