Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Mac Jones,NWE,26,40,243,3,3,1,9,26,75.3,4,5,0,4,0,0,0,0,0,0,0
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,6,54,0,18,6,5,28,0,8,1,0
Damien Harris,NWE,0,0,0,0,0,0,0,0,,13,48,0,19,4,1,4,0,4,0,0
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,79,2,26,0,0
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,45,0,20,0,0
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,42,0,13,0,0
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,32,1,20,0,0
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Allen,BUF,19,31,254,3,1,2,17,49,106.1,9,16,0,7,0,0,0,0,0,0,0
James Cook,BUF,0,0,0,0,0,0,0,0,,9,45,0,10,2,2,6,0,4,0,0
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,7,29,0,18,1,1,3,0,3,1,1
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,104,1,49,0,0
John Brown,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,42,1,42,0,0
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,10,3,39,0,19,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,28,0,28,0,0
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,19,0,13,0,0
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,1,9,0,0
