Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Ryan,ATL,21,30,321,1,0,2,13,88,116.1,3,11,0,,0,0,0,0,,0,0
Devonta Freeman,ATL,0,0,0,0,0,0,0,0,,12,37,1,6,2,2,2,0,2,0,0
Tevin Coleman,ATL,0,0,0,0,0,0,0,0,,8,16,0,7,6,4,42,0,20,0,0
Austin Hooper,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,128,1,88,0,0
Julio Jones,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,66,0,25,0,0
Mohamed Sanu,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,47,0,15,0,0
Taylor Gabriel,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,0,18,0,0
Levine Toilolo,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Derrick Coleman,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Mike Glennon,CHI,26,40,213,1,0,4,37,22,86.8,0,0,0,,0,0,0,0,,1,0
Tarik Cohen,CHI,0,0,0,0,0,0,0,0,,5,66,0,46,12,8,47,1,19,0,0
Jordan Howard,CHI,0,0,0,0,0,0,0,0,,13,52,1,11,5,3,14,0,9,0,0
Michael Burton,CHI,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0
Zach Miller,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,39,0,12,0,0
Kendall Wright,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,16,0,0
Dion Sims,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,31,0,22,0,0
Josh Bellamy,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,0,14,0,0
Deonte Thompson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,1,0
Kevin White,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,6,0,6,0,0
