Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Lamar Jackson,BAL,10,18,113,3,1,0,0,43,91.0,11,97,0,20,0,0,0,0,0,0,0
Tyler Huntley,BAL,1,1,8,0,0,0,0,8,100.0,6,5,0,2,0,0,0,0,0,0,0
J.K. Dobbins,BAL,0,0,0,0,0,0,0,0,,13,160,2,72,0,0,0,0,0,0,0
Gus Edwards,BAL,0,0,0,0,0,0,0,0,,12,60,0,11,1,1,10,0,10,0,0
Mark Ingram,BAL,0,0,0,0,0,0,0,0,,9,39,0,16,0,0,0,0,0,0,0
Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,1,22,0,22,1,0,0,0,0,0,0
Justice Hill,BAL,0,0,0,0,0,0,0,0,,2,21,0,16,0,0,0,0,0,0,0
Miles Boykin,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,43,1,43,0,0
Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,41,2,18,0,0
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,27,0,9,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brandon Allen,CIN,6,21,48,0,2,0,0,21,0.0,1,2,0,2,0,0,0,0,0,0,0
Trayveon Williams,CIN,0,0,0,0,0,0,0,0,,4,74,0,55,1,1,3,0,3,0,0
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,9,51,0,15,0,0,0,0,0,0,0
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,1,11,0,11,3,1,1,0,1,0,0
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,3,7,0,4,1,0,0,0,0,0,0
Alex Erickson,CIN,0,0,0,0,0,0,0,0,,1,2,0,2,3,1,8,0,8,0,0
Cethan Carter,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0
Drew Sample,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,15,0,8,0,0
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0
