Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,20,35,206,0,1,4,31,25,62.3,6,35,0,13,0,0,0,0,0,2,1
Chad Henne,KAN,11,16,82,0,0,0,0,17,80.7,1,4,0,4,0,0,0,0,0,0,0
Darrel Williams,KAN,0,0,0,0,0,0,0,0,,5,20,0,11,4,3,30,0,14,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,18,0,18,9,6,49,0,17,0,0
Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,73,0,25,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,12,7,65,0,24,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,28,0,9,1,1
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,17,0,6,0,0
Marcus Kemp,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Derrick Gore,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,0
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Josh Gordon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Ryan Tannehill,TEN,21,27,270,1,1,1,9,46,105.2,2,6,1,4,0,0,0,0,0,0,0
Derrick Henry,TEN,1,1,5,1,0,0,0,5,127.1,29,86,0,11,2,2,16,0,13,0,0
Darrynton Evans,TEN,0,0,0,0,0,0,0,0,,2,7,0,5,2,2,11,0,6,0,0
Marcus Johnson,TEN,0,0,0,0,0,0,0,0,,1,5,0,5,1,0,0,0,0,0,0
A.J. Brown,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,133,1,46,0,0
Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,38,0,20,0,0
MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,1,22,0,0
Josh Reynolds,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,23,0,11,0,0
Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Logan Woodside,TEN,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
