Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Anthony Zettel,DET,0,0,0,0,0,2.0,3,2,1,2,4,1,0,0,0
Nevin Lawson,DET,0,0,0,0,2,0.0,5,5,0,0,0,0,0,0,0
Tahir Whitehead,DET,0,0,0,0,0,0.0,5,5,0,0,0,2,5,0,0
Nick Bellore,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Steve Longa,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Glover Quin,DET,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,1
Ezekiel Ansah,DET,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Miles Killebrew,DET,0,0,0,0,2,0.0,3,3,0,0,0,0,0,0,0
Tavon Wilson,DET,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1
Quandre Diggs,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
D.J. Hayden,DET,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
A'Shawn Robinson,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jared Abbrederis,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
George Johnson,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeremiah Ledbetter,DET,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Brian Mihalik,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jalen Reeves-Maybin,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Darius Slay,DET,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Charles Washington,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Zach Zenner,DET,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0
Haloti Ngata,DET,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
Cornelius Washington,DET,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Danielle Hunter,MIN,0,0,0,0,1,2.0,5,3,2,2,2,0,0,0,0
Linval Joseph,MIN,0,0,0,0,0,1.0,9,6,3,1,1,0,0,0,0
Everson Griffen,MIN,0,0,0,0,0,1.0,5,3,2,2,4,0,0,0,0
Eric Kendricks,MIN,0,0,0,0,0,1.0,5,4,1,2,1,0,0,0,0
Andrew Sendejo,MIN,0,0,0,0,0,0.0,11,5,6,0,0,0,0,0,0
Anthony Barr,MIN,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
Harrison Smith,MIN,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0
Trae Waynes,MIN,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
Xavier Rhodes,MIN,0,0,0,0,1,0.0,4,4,0,1,0,0,0,0,0
Tom Johnson,MIN,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Brian Robison,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Mackensie Alexander,MIN,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
Ben Gedeon,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Terence Newman,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Shamar Stephen,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
