Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tyrod Taylor,BUF,20,37,166,1,1,6,27,24,63.6,1,3,0,,0,0,0,0,,0,0
LeSean McCoy,BUF,0,0,0,0,0,0,0,0,,19,63,0,14,9,6,26,0,7,1,0
Mike Tolbert,BUF,0,0,0,0,0,0,0,0,,3,16,0,6,3,3,18,0,8,0,0
Nick O'Leary,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,54,0,19,0,0
Charles Clay,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,31,0,24,0,0
Brandon Tate,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,25,1,13,0,0
Zay Jones,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,9,0,9,0,0
Logan Thomas,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Kaelin Clay,BUF,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CIN,22,36,328,1,2,1,5,77,77.1,5,2,0,,0,0,0,0,,0,0
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,15,51,1,12,0,0,0,0,0,0,0
Jeremy Hill,CIN,0,0,0,0,0,0,0,0,,4,16,0,8,0,0,0,0,0,0,0
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,2,2,0,1,2,2,30,0,18,0,0
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,189,1,77,1,1
Tyler Kroft,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,38,0,15,0,0
Brandon LaFell,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,32,0,16,0,0
C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,5,0,0
Alex Erickson,CIN,0,0,0,0,0,0,0,0,,1,-6,0,-6,1,1,12,0,12,1,0
