Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Baker Mayfield,TAM,29,45,246,1,1,4,25,41,76.7,3,5,0,3,0,0,0,0,0,1,1
Rachaad White,TAM,0,0,0,0,0,0,0,0,,9,30,1,7,7,6,28,0,11,0,0
Deven Thompkins,TAM,0,0,0,0,0,0,0,0,,1,17,0,17,1,0,0,0,0,0,0
Chase Edmonds,TAM,0,0,0,0,0,0,0,0,,4,8,0,3,1,1,11,0,11,0,0
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,1,6,0,6,6,4,22,0,17,0,0
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,49,0,27,0,0
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,43,1,13,0,0
Rakim Jarrett,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,41,0,41,0,0
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,39,0,11,0,0
Payne Durham,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,8,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brock Purdy,SFO,21,25,333,3,0,4,28,76,158.3,4,14,0,13,0,0,0,0,0,0,0
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,21,78,0,12,5,5,25,1,11,0,0
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,4,24,0,13,0,0,0,0,0,0,0
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,156,1,76,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,89,1,24,0,0
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,1,-1,0,-1,4,3,63,0,40,0,0
