Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,22,35,284,0,1,2,15,51,76.4,7,10,0,,0,0,0,0,,0,0
Tyler Bray,KAN,0,1,0,0,0,0,0,0,39.6,1,0,0,,0,0,0,0,,1,1
Anthony Sherman,KAN,0,0,0,0,0,0,0,0,,14,40,1,9,4,3,21,0,11,0,0
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,1,35,1,35,0,0,0,0,0,0,0
Akeem Hunt,KAN,0,0,0,0,0,0,0,0,,4,25,0,11,2,1,4,0,4,0,0
Albert Wilson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,11,10,147,0,24,0,0
Demetrius Harris,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,73,0,51,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,31,0,12,0,0
Jehu Chesson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
De'Anthony Thomas,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Paxton Lynch,DEN,21,31,254,2,2,5,28,30,87.3,3,13,0,,0,0,0,0,,1,1
C.J. Anderson,DEN,0,0,0,0,0,0,0,0,,18,61,0,10,1,0,0,0,0,0,0
Devontae Booker,DEN,0,0,0,0,0,0,0,0,,3,21,0,14,1,1,25,0,25,0,0
De'Angelo Henderson,DEN,0,0,0,0,0,0,0,0,,5,15,0,5,1,1,29,1,29,0,0
Jordan Taylor,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,65,0,30,0,0
Demaryius Thomas,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,57,1,19,0,0
Bennie Fowler,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,56,0,22,0,0
Jeff Heuerman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Isaiah McKenzie,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0
Virgil Green,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
