Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jacoby Brissett,CLE,18,34,147,1,0,1,9,24,74.0,4,10,0,4,0,0,0,0,0,0,0
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,22,141,0,25,1,1,2,0,2,0,0
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,11,46,1,24,4,4,24,1,24,0,0
Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,2,20,0,15,2,1,19,0,19,0,0
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,60,0,15,0,0
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,10,0,0
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,17,0,9,0,0
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Baker Mayfield,CAR,16,27,235,1,1,4,28,75,84.6,5,6,1,7,0,0,0,0,0,4,0
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,10,33,1,9,5,4,24,0,21,0,0
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,7,0,7,6,3,43,0,26,0,0
D'Onta Foreman,CAR,0,0,0,0,0,0,0,0,,2,5,0,4,0,0,0,0,0,0,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,102,1,75,0,0
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,53,0,50,0,0
Shi Smith,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
