Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Caleb Hanie,CHI,18,36,254,2,3,4,25,81,56.9,5,50,0,24,0,0,0,0,,0,
Marion Barber III,CHI,0,0,0,0,0,0,0,,,10,63,0,21,0,0,0,0,,0,
Matt Forte,CHI,0,0,0,0,0,0,0,,,12,59,0,33,10,6,25,0,12,0,
Johnny Knox,CHI,0,0,0,0,0,0,0,,,0,0,0,,10,4,145,1,81,0,
Roy Williams,CHI,0,0,0,0,0,0,0,,,0,0,0,,5,3,37,0,22,0,
Kellen Davis,CHI,0,0,0,0,0,0,0,,,0,0,0,,2,2,25,1,16,0,
Matt Spaeth,CHI,0,0,0,0,0,0,0,,,0,0,0,,1,1,9,0,9,0,
Sam Hurd,CHI,0,0,0,0,0,0,0,,,0,0,0,,1,1,8,0,8,0,
Earl Bennett,CHI,0,0,0,0,0,0,0,,,0,0,0,,4,1,5,0,5,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Carson Palmer,OAK,21,37,301,0,1,4,33,47,72.0,0,0,0,,0,0,0,0,,0,
Michael Bush,OAK,0,0,0,0,0,,0,,,24,69,1,14,4,4,24,0,12,0,
Rock Cartwright,OAK,0,0,0,0,0,,0,,,1,4,0,4,0,0,0,0,,0,
Marcel Reece,OAK,0,0,0,0,0,,0,,,2,0,0,3,7,5,92,0,47,0,
Chaz Schilens,OAK,0,0,0,0,0,,0,,,0,0,0,,8,4,58,0,17,0,
Louis Murphy,OAK,0,0,0,0,0,,0,,,0,0,0,,4,2,53,0,47,0,
Darrius Heyward-Bey,OAK,0,0,0,0,0,,0,,,0,0,0,,10,4,42,0,19,0,
Brandon Myers,OAK,0,0,0,0,0,,0,,,0,0,0,,1,1,24,0,24,0,
Kevin Boss,OAK,0,0,0,0,0,,0,,,0,0,0,,3,1,8,0,8,0,
