Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,SEA,20,31,247,2,0,2,14,55,110.6,2,16,0,12,0,0,0,0,0,0,0
Alex Collins,SEA,0,0,0,0,0,0,0,0,,7,14,0,7,1,1,13,0,13,1,1
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,3,4,0,3,5,5,27,0,13,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,96,0,55,0,0
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,37,1,12,0,0
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,32,1,32,0,0
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,13,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,13,0,13,0,0
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,9,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Taylor Heinicke,WAS,27,35,223,1,1,1,4,20,90.5,4,3,0,3,0,0,0,0,0,0,0
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,29,111,0,17,7,7,35,0,11,0,0
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,7,30,1,10,5,5,26,1,10,0,0
DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,5,4,42,0,16,1,0
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,1,1,9,0,9,0,0
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,51,0,20,0,0
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,31,0,14,0,0
John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,8,0,0
Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
