Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Christian Ponder,MIN,21,30,233,1,0,6,18,31,103.9,3,-5,0,3,0,0,0,0,,0,0
Adrian Peterson,MIN,0,0,0,0,0,0,0,,,32,146,1,22,1,1,2,0,2,1,1
Toby Gerhart,MIN,0,0,0,0,0,0,0,,,8,91,0,26,1,1,5,0,5,0,0
Jerome Simpson,MIN,0,0,0,0,0,0,0,,,0,0,0,,4,2,54,0,31,0,0
Cordarrelle Patterson,MIN,0,0,0,0,0,0,0,,,0,0,0,,11,8,54,0,21,0,0
John Carlson,MIN,0,0,0,0,0,0,0,,,0,0,0,,5,3,36,0,15,0,0
Greg Jennings,MIN,0,0,0,0,0,0,0,,,0,0,0,,3,2,29,0,21,0,0
Rhett Ellison,MIN,0,0,0,0,0,0,0,,,0,0,0,,2,2,26,1,14,0,0
Chase Ford,MIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,20,0,20,0,0
Jerome Felton,MIN,0,0,0,0,0,0,0,,,0,0,0,,1,1,7,0,7,0,0
Jarius Wright,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Matt Flynn,GNB,21,36,218,1,0,0,0,34,85.2,4,24,0,13,0,0,0,0,,0,0
Scott Tolzien,GNB,7,17,98,0,0,2,18,34,60.4,2,25,1,19,0,0,0,0,,0,0
Eddie Lacy,GNB,0,0,0,0,0,0,0,,,25,110,1,17,6,6,48,0,16,0,0
James Starks,GNB,0,0,0,0,0,0,0,,,3,37,0,34,2,1,-5,0,-5,0,0
James Jones,GNB,0,0,0,0,0,0,0,,,0,0,0,,12,7,80,0,28,0,0
Jarrett Boykin,GNB,0,0,0,0,0,0,0,,,0,0,0,,10,5,60,1,34,0,0
Jordy Nelson,GNB,0,0,0,0,0,0,0,,,0,0,0,,7,4,58,0,34,0,0
John Kuhn,GNB,0,0,0,0,0,0,0,,,0,0,0,,4,2,29,0,20,0,0
Brandon Bostick,GNB,0,0,0,0,0,0,0,,,0,0,0,,5,1,24,0,24,0,0
Andrew Quarless,GNB,0,0,0,0,0,0,0,,,0,0,0,,3,2,22,0,13,0,0
