Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,DEN,19,35,142,1,0,3,17,22,73.7,2,8,0,6,0,0,0,0,0,1,1
Latavius Murray,DEN,0,0,0,0,0,0,0,0,,13,92,0,52,1,1,6,0,6,0,0
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,1,13,0,13,9,5,35,0,14,0,0
Marlon Mack,DEN,0,0,0,0,0,0,0,0,,2,7,0,7,1,1,5,0,5,0,0
Montrell Washington,DEN,0,0,0,0,0,0,0,0,,1,1,0,1,3,1,-3,0,-3,0,0
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,75,0,22,0,0
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,11,0,9,0,0
Brandon Johnson,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,10,1,9,0,0
Devine Ozigbo,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
Jalen Virgil,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,1,1
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Darnold,CAR,11,19,164,1,0,0,0,52,103.8,3,3,1,2,0,0,0,0,0,1,0
D'Onta Foreman,CAR,0,0,0,0,0,0,0,0,,24,113,0,18,0,0,0,0,0,0,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,17,65,0,12,0,0,0,0,0,0,0
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,2,2,19,0,14,0,0
Sean Chandler,CAR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,103,1,52,0,0
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,21,0,15,0,0
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,1,1
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,2,0,2,0,0
