Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jason Pinnock,NYG,0,0,0,0,0,1.0,8,7,1,1,1,0,0,0,0
A'Shawn Robinson,NYG,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
Micah McFadden,NYG,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
Adoree' Jackson,NYG,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Xavier McKinney,NYG,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Rakeem Nunez-Roches,NYG,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Deonte Banks,NYG,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Cordale Flott,NYG,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Azeez Ojulari,NYG,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Bobby Okereke,NYG,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
Isaiah Simmons,NYG,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Carter Coughlin,NYG,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Dexter Lawrence,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Jordon Riley,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Daniel Bellinger,NYG,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Dane Belton,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Matt Breida,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Casey Kreiter,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kayvon Thibodeaux,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Tanoh Kpassagnon,NOR,0,0,0,0,0,3.0,6,5,1,3,4,0,0,0,0
Bryan Bresee,NOR,0,0,0,0,0,2.0,3,2,1,2,2,0,0,0,0
Demario Davis,NOR,0,0,0,0,0,1.0,10,8,2,2,1,0,0,0,0
Carl Granderson,NOR,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
Alontae Taylor,NOR,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,0
Pete Werner,NOR,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Jordan Howden,NOR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Tyrann Mathieu,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Khalen Saunders,NOR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Nathan Shepherd,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Isaac Yiadom,NOR,0,0,0,0,3,0.0,3,2,1,0,0,0,0,0,0
Paulson Adebo,NOR,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Zack Baun,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
J.T. Gray,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Lonnie Johnson Jr.,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Adam Prentice,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
