Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jameis Winston,NOR,19,35,222,1,0,2,12,31,83.3,8,40,0,18,0,0,0,0,0,1,0
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,20,51,0,12,11,10,128,1,31,0,0
Ty Montgomery,NOR,0,0,0,0,0,0,0,0,,1,4,0,4,1,0,0,0,0,0,0
Alex Armah,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,36,0,15,1,1
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,32,0,14,0,0
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Kevin White,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Kenny Stills,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
Devine Ozigbo,NOR,0,0,0,0,0,0,0,0,,1,-3,0,-3,1,1,7,0,7,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,SEA,12,22,167,1,0,5,38,84,94.3,3,12,0,12,0,0,0,0,0,0,0
Alex Collins,SEA,0,0,0,0,0,0,0,0,,16,35,0,6,1,1,9,0,9,0,0
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,14,0,14,0,0,0,0,0,0,0
Gerald Everett,SEA,0,0,0,0,0,0,0,0,,1,12,0,12,3,3,11,0,10,0,0
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,6,9,0,5,0,0,0,0,0,0,0
Freddie Swain,SEA,0,0,0,0,0,0,0,0,,1,8,0,8,6,4,39,0,28,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,96,1,84,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,7,0,0
Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
