Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Chad Henne,MIA,23,39,231,2,1,0,0,23,82.3,2,9,0,10,0,0,0,0,,0,
Ronnie Brown,MIA,0,0,0,0,0,0,,,,19,73,0,12,1,1,2,0,2,0,
Brandon Marshall,MIA,0,0,0,0,0,0,,,,0,0,0,,17,10,127,0,23,0,
Ricky Williams,MIA,0,0,0,0,0,,,,,13,64,0,9,1,1,-1,0,-1,0,
Lousaka Polite,MIA,0,0,0,0,0,,,,,4,7,0,4,1,1,0,0,0,0,
Davone Bess,MIA,0,0,0,0,0,,,,,0,0,0,,9,5,37,1,10,0,
Anthony Fasano,MIA,0,0,0,0,0,,,,,0,0,0,,2,1,22,1,22,0,
Brian Hartline,MIA,0,0,0,0,0,,,,,1,-3,0,-3,5,4,44,0,19,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,GNB,18,33,313,1,1,5,30,86,84.5,4,14,1,8,0,0,0,0,,0,
Brandon Jackson,GNB,0,0,0,0,0,,,,,12,53,0,14,3,3,29,0,19,0,
John Kuhn,GNB,0,0,0,0,0,,,,,5,9,0,5,1,0,0,0,,0,
Greg Jennings,GNB,0,0,0,0,0,,,,,0,0,0,,7,6,133,1,86,0,
Jordy Nelson,GNB,0,0,0,0,0,,,,,0,0,0,,7,4,64,0,24,0,
Tom Crabtree,GNB,0,0,0,0,0,,,,,0,0,0,,1,1,33,0,33,0,
Donald Driver,GNB,0,0,0,0,0,,,,,0,0,0,,5,3,31,0,15,0,
Andrew Quarless,GNB,0,0,0,0,0,,,,,0,0,0,,2,1,23,0,23,0,
James Jones,GNB,0,0,0,0,0,,,0,,0,0,0,0,3,0,0,0,0,0,
