Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Juston Burris,NYJ,1,48,0,48,1,0.0,0,0,0,0,0,0,0,0,0
Darron Lee,NYJ,0,0,0,0,1,1.0,10,7,3,1,0,0,0,0,0
Demario Davis,NYJ,0,0,0,0,0,0.5,14,8,6,0,1,0,0,0,0
Josh Martin,NYJ,0,0,0,0,0,0.5,5,4,1,3,1,0,0,0,0
Marcus Maye,NYJ,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
Jamal Adams,NYJ,0,0,0,0,1,0.0,5,4,1,1,0,0,0,0,0
Mike Pennel,NYJ,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Kony Ealy,NYJ,0,0,0,0,1,0.0,4,2,2,1,1,0,0,0,0
Jordan Jenkins,NYJ,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
Steve McLendon,NYJ,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Leonard Williams,NYJ,0,0,0,0,0,0.0,4,1,3,0,2,0,0,0,0
Morris Claiborne,NYJ,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Buster Skrine,NYJ,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Julian Stanford,NYJ,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Terrence Brooks,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Claude Pelon,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Muhammad Wilkerson,NYJ,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Dylan Donahue,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Edmond Robinson,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marcus Williams,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kalif Raymond,NYJ,0,0,0,0,0,0.0,0,0,0,,,2,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jordan Poyer,BUF,1,0,0,0,2,1.0,3,3,0,1,1,0,0,0,0
Micah Hyde,BUF,1,12,0,12,1,0.0,3,3,0,0,0,0,0,0,0
Ramon Humber,BUF,0,0,0,0,0,0.0,12,12,0,0,0,0,0,0,0
Leonard Johnson,BUF,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Lorenzo Alexander,BUF,0,0,0,0,0,0.0,5,3,2,1,2,0,0,0,0
E.J. Gaines,BUF,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
Tre'Davious White,BUF,0,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0
Preston Brown,BUF,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Jerry Hughes,BUF,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0
Shaq Lawson,BUF,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Eddie Yarbrough,BUF,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Matt Milano,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Adolphus Washington,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kyle Williams,BUF,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Colt Anderson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Taiwan Jones,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Deon Lacey,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
