Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Cam Newton,CAR,24,37,422,2,1,4,19,77,110.4,8,18,1,12,0,0,0,0,,0,
DeAngelo Williams,CAR,0,0,0,0,0,0,0,,,12,30,0,8,2,1,6,0,6,0,
Jonathan Stewart,CAR,0,0,0,0,0,0,0,,,7,26,0,13,3,2,14,0,15,0,
Steve Smith Sr.,CAR,0,0,0,0,0,0,0,,,0,0,0,,11,8,178,2,77,0,
Greg Olsen,CAR,0,0,0,0,0,0,0,,,0,0,0,,6,4,78,0,43,0,
Brandon LaFell,CAR,0,0,0,0,0,0,0,,,0,0,0,,5,4,70,0,27,0,
Jeremy Shockey,CAR,0,0,0,0,0,0,0,,,0,0,0,,3,3,51,0,22,0,
Legedu Naanee,CAR,0,0,0,0,0,0,0,,,0,0,0,,5,1,21,0,21,0,
Mike Goodson,CAR,0,0,0,0,0,0,0,,,0,0,0,,2,1,4,0,4,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kevin Kolb,ARI,18,27,309,2,0,2,14,70,130.0,4,-1,0,1,0,0,0,0,,2,1
Beanie Wells,ARI,0,0,0,0,0,0,0,,,18,90,1,22,4,4,12,0,10,0,
LaRod Stephens-Howling,ARI,0,0,0,0,0,0,0,,,3,10,0,8,1,1,2,0,2,0,
Early Doucet,ARI,0,0,0,0,0,0,0,,,0,0,0,,3,3,105,1,70,0,
Larry Fitzgerald,ARI,0,0,0,0,0,0,0,,,0,0,0,,7,3,62,0,34,0,
Jeff King,ARI,0,0,0,0,0,0,0,,,0,0,0,,3,2,61,1,48,0,
Todd Heap,ARI,0,0,0,0,0,0,0,,,0,0,0,,3,2,40,0,20,0,
Andre Roberts,ARI,0,0,0,0,0,0,0,,,0,0,0,,4,2,21,0,17,0,
Anthony Sherman,ARI,0,0,0,0,0,0,0,,,0,0,0,,1,1,6,0,6,0,
DeMarco Sampson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,
