Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jordan Jenkins,NYJ,0,0,0,0,0,2.0,5,2,3,2,2,0,0,0,0
Avery Williamson,NYJ,0,0,0,0,0,1.0,11,7,4,1,1,0,0,0,0
Jeremiah Attaochu,NYJ,0,0,0,0,0,1.0,2,1,1,1,3,0,0,0,0
Jamal Adams,NYJ,0,0,0,0,2,0.0,7,5,2,1,0,0,0,0,0
Darron Lee,NYJ,0,0,0,0,0,0.0,7,2,5,1,0,0,0,0,0
Buster Skrine,NYJ,0,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0
Leonard Williams,NYJ,0,0,0,0,0,0.0,4,2,2,1,1,0,0,0,0
Morris Claiborne,NYJ,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Henry Anderson,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Tarell Basham,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Brandon Copeland,NYJ,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
Marcus Maye,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Steve McLendon,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Thomas Hennessy,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Neville Hewitt,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Rontez Miles,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Charone Peake,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Mike Pennel,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Darryl Roberts,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Nathan Shepherd,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Eric Tomlinson,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
T.J. McDonald,MIA,1,10,0,10,2,0.0,9,8,1,1,0,0,0,0,0
Kiko Alonso,MIA,1,14,0,14,2,0.0,7,3,4,0,0,0,0,0,0
Jerome Baker,MIA,1,25,1,25,1,0.0,5,4,1,0,0,0,0,0,0
Walt Aikens,MIA,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
Akeem Spence,MIA,0,0,0,0,0,2.0,3,2,1,2,2,0,0,0,0
Cameron Wake,MIA,0,0,0,0,0,2.0,3,2,1,2,4,0,0,0,0
Minkah Fitzpatrick,MIA,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Xavien Howard,MIA,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0
Bobby McCain,MIA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Raekwon McMillan,MIA,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
Torry McTyer,MIA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Cornell Armstrong,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Andre Branch,MIA,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0
Davon Godchaux,MIA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kalen Ballage,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Evander Hood,MIA,0,0,0,0,0,0.0,1,0,1,,,0,0,0,0
Reshad Jones,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Senorise Perry,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Robert Quinn,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
